date,lgd_district_name,lgd_state_name,npi_border,npi_curfew,npi_industry,npi_lockdown,npi_mask,npi_retail,npi_school,npi_surveillance,npi_temple,npi_transport,npi_cu,district,av_npi_cu,npi_cu_scale,av_npi_cu_scale,sdgroup,state
15jun2020,madurai,tamil nadu,.5,0,0,0,,1,1,1,1,0,3.5,142,3.5,.51851851,.52972972,829,tamil nadu
16jun2020,madurai,tamil nadu,.5,0,0,0,,1,1,1,1,0,3.5,142,3.5714285,.51851851,.54054052,835,tamil nadu
17jun2020,madurai,tamil nadu,.5,0,0,0,,1,1,1,1,0,3.5,142,3.6428571,.51851851,.55135131,841,tamil nadu
18jun2020,madurai,tamil nadu,.5,0,0,0,,1,1,1,1,0,3.5,142,3.7142856,.51851851,.56216216,847,tamil nadu
19jun2020,madurai,tamil nadu,.5,0,0,.5,,1,1,1,1,0,4,142,3.7857144,.5925926,.57297295,853,tamil nadu
20jun2020,madurai,tamil nadu,.5,0,0,.5,,1,1,1,1,0,4,142,3.8571429,.5925926,.58378381,859,tamil nadu
21jun2020,madurai,tamil nadu,.5,0,0,.5,,1,1,1,1,0,4,142,3.9285715,.5925926,.5945946,865,tamil nadu
22jun2020,madurai,tamil nadu,.5,0,0,.5,,1,1,1,1,0,4,142,4.1428571,.5925926,.62702703,871,tamil nadu
23jun2020,madurai,tamil nadu,.5,0,0,.5,,1,1,1,1,0,4,142,4.2857141,.5925926,.64864862,877,tamil nadu
24jun2020,madurai,tamil nadu,.5,0,0,.5,,1,1,1,1,0,4,142,4.4285712,.5925926,.6702702,883,tamil nadu
25jun2020,madurai,tamil nadu,.5,0,0,.5,,1,1,1,1,1,5,142,4.5714288,.74074072,.69189191,889,tamil nadu
26jun2020,madurai,tamil nadu,.5,0,0,.5,,1,1,1,1,1,5,142,4.7142859,.74074072,.71351355,895,tamil nadu
27jun2020,madurai,tamil nadu,.5,0,0,.5,,1,1,1,1,1,5,142,4.6428571,.74074072,.7027027,901,tamil nadu
28jun2020,madurai,tamil nadu,.5,0,0,.5,,1,1,1,1,1,5,142,4.7142859,.74074072,.71351355,907,tamil nadu
29jun2020,madurai,tamil nadu,.5,0,0,.5,,1,1,1,1,1,5,142,4.6428571,.74074072,.7027027,913,tamil nadu
30jun2020,madurai,tamil nadu,0,0,0,.5,,1,1,1,1,0,3.5,142,4.5714288,.51851851,.69189191,919,tamil nadu
01jul2020,madurai,tamil nadu,0,0,0,.5,,1,1,1,1,1,4.5,142,4.5,.66666669,.68108106,925,tamil nadu
02jul2020,madurai,tamil nadu,0,0,0,.5,,1,1,1,1,1,4.5,142,4.4047618,.66666669,.66666663,931,tamil nadu
03jul2020,madurai,tamil nadu,0,0,0,.5,,1,1,1,1,1,4.5,142,4.0952382,.66666669,.61981982,937,tamil nadu
04jul2020,madurai,tamil nadu,0,0,0,.5,,1,1,1,1,1,4.5,142,4,.66666669,.60540539,943,tamil nadu
05jul2020,madurai,tamil nadu,0,0,0,.33333331,,1,1,1,1,1,4.333333,142,3.7619047,.64197528,.56936938,949,tamil nadu
06jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,1,2.8333333,142,3.5238094,.41975307,.5333333,955,tamil nadu
07jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,1,2.8333333,142,3.2857141,.41975307,.49729726,961,tamil nadu
08jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,1,2.8333333,142,3.0476189,.41975307,.46126124,967,tamil nadu
09jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,1,2.8333333,142,2.8333333,.41975307,.42882881,973,tamil nadu
10jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,1,2.8333333,142,2.8333333,.41975307,.42882881,979,tamil nadu
11jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,1,2.8333333,142,2.8333333,.41975307,.42882881,985,tamil nadu
12jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,1,2.8333333,142,2.6904762,.41975307,.40720719,991,tamil nadu
13jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,1,2.8333333,142,2.5476189,.41975307,.38558555,997,tamil nadu
14jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,1,2.8333333,142,2.4047618,.41975307,.36396393,1003,tamil nadu
15jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,0,1.8333333,142,2.2619047,.27160493,.34234232,1009,tamil nadu
16jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,0,1.8333333,142,2.1190476,.27160493,.32072073,1015,tamil nadu
17jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,0,1.8333333,142,1.9761904,.27160493,.29909909,1021,tamil nadu
18jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,0,1.8333333,142,1.8333333,.27160493,.27747747,1027,tamil nadu
19jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,0,1.8333333,142,1.8333333,.27160493,.27747747,1033,tamil nadu
20jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,0,1.8333333,142,1.8333333,.27160493,.27747747,1039,tamil nadu
21jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,0,1.8333333,142,1.8333333,.27160493,.27747747,1045,tamil nadu
22jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,0,1.8333333,142,1.8333333,.27160493,.27747747,1051,tamil nadu
23jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,0,1.8333333,142,1.8333333,.27160493,.27747747,1057,tamil nadu
24jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,0,1.8333333,142,1.8333333,.27160493,.27747747,1063,tamil nadu
25jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,0,1.8333333,142,1.8333333,.27160493,.27747747,1069,tamil nadu
26jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,0,1.8333333,142,1.8333333,.27160493,.27747747,1075,tamil nadu
27jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,0,1.8333333,142,1.9047618,.27160493,.28828827,1081,tamil nadu
28jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,0,1.8333333,142,2.095238,.27160493,.31711709,1087,tamil nadu
29jul2020,madurai,tamil nadu,0,0,0,.33333331,,0,1,1,.5,0,1.8333333,142,2.4285712,.27160493,.36756754,1093,tamil nadu
30jul2020,madurai,tamil nadu,0,0,0,.33333331,,1,1,1,0,0,2.3333333,142,2.7619047,.34567901,.41801801,1099,tamil nadu
31jul2020,madurai,tamil nadu,0,0,0,.16666664,,1,1,1,1,0,3.1666665,142,3.095238,.46913579,.46846846,1105,tamil nadu
01aug2020,madurai,tamil nadu,0,0,0,.16666664,,1,1,1,1,1,4.1666665,142,3.4285712,.61728394,.51891887,1111,tamil nadu
02aug2020,madurai,tamil nadu,0,0,0,.16666664,,1,1,1,1,1,4.1666665,142,3.7619047,.61728394,.56936938,1117,tamil nadu
03aug2020,madurai,tamil nadu,0,0,0,.16666664,,1,1,1,1,1,4.1666665,142,4.0238094,.61728394,.60900897,1123,tamil nadu
04aug2020,madurai,tamil nadu,0,0,0,.16666664,,1,1,1,1,1,4.1666665,142,4.1666665,.61728394,.63063061,1129,tamil nadu
05aug2020,madurai,tamil nadu,0,0,0,.16666664,,1,1,1,1,1,4.1666665,142,4.1666665,.61728394,.63063061,1135,tamil nadu
06aug2020,madurai,tamil nadu,0,0,0,.16666664,,1,1,1,1,1,4.1666665,142,4.2380953,.61728394,.64144146,1141,tamil nadu
07aug2020,madurai,tamil nadu,0,0,0,.16666664,,1,1,1,1,1,4.1666665,142,4.0952377,.61728394,.61981976,1147,tamil nadu
08aug2020,madurai,tamil nadu,0,0,0,.16666664,,1,1,1,1,1,4.1666665,142,3.9523809,.61728394,.59819818,1153,tamil nadu
09aug2020,madurai,tamil nadu,0,0,0,.66666663,,1,1,1,1,1,4.6666665,142,3.8095236,.69135803,.57657653,1159,tamil nadu
10aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,1,3.1666665,142,3.6666665,.46913579,.55495495,1165,tamil nadu
11aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,1,3.1666665,142,3.5238094,.46913579,.5333333,1171,tamil nadu
12aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,1,3.1666665,142,3.3809521,.46913579,.51171166,1177,tamil nadu
13aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,1,3.1666665,142,3.238095,.46913579,.49009004,1183,tamil nadu
14aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,1,3.1666665,142,3.238095,.46913579,.49009004,1189,tamil nadu
15aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,1,3.1666665,142,3.238095,.46913579,.49009004,1195,tamil nadu
16aug2020,madurai,tamil nadu,0,0,0,.66666663,,0,1,1,1,1,3.6666665,142,3.238095,.54320985,.49009004,1201,tamil nadu
17aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,1,3.1666665,142,3.095238,.46913579,.46846846,1207,tamil nadu
18aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,1,3.1666665,142,2.9523809,.46913579,.44684684,1213,tamil nadu
19aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,1,3.1666665,142,2.8095236,.46913579,.4252252,1219,tamil nadu
20aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,0,2.1666665,142,2.6666665,.32098764,.40360358,1225,tamil nadu
21aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,0,2.1666665,142,2.5238094,.32098764,.38198197,1231,tamil nadu
22aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,0,2.1666665,142,2.3809521,.32098764,.36036032,1237,tamil nadu
23aug2020,madurai,tamil nadu,0,0,0,.66666663,,0,1,1,1,0,2.6666665,142,2.238095,.3950617,.33873871,1243,tamil nadu
24aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,0,2.1666665,142,2.238095,.32098764,.33873871,1249,tamil nadu
25aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,0,2.1666665,142,2.238095,.32098764,.33873871,1255,tamil nadu
26aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,0,2.1666665,142,2.238095,.32098764,.33873871,1261,tamil nadu
27aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,0,2.1666665,142,2.238095,.32098764,.33873871,1267,tamil nadu
28aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,0,2.1666665,142,2.0714285,.32098764,.31351352,1273,tamil nadu
29aug2020,madurai,tamil nadu,0,0,0,.16666664,,0,1,1,1,0,2.1666665,142,,.32098764,,1279,tamil nadu
30aug2020,madurai,tamil nadu,0,0,0,.66666663,,0,1,1,1,0,2.6666665,142,,.3950617,,1285,tamil nadu
31aug2020,madurai,tamil nadu,0,0,0,0,,0,1,1,0,0,1,142,,.14814815,,1291,tamil nadu
30jan2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,,0,,7,tamil nadu
31jan2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,,0,,13,tamil nadu
01feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,,0,,19,tamil nadu
02feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,25,tamil nadu
03feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,31,tamil nadu
04feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,37,tamil nadu
05feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,43,tamil nadu
06feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,49,tamil nadu
07feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,55,tamil nadu
08feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,61,tamil nadu
09feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,67,tamil nadu
10feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,73,tamil nadu
11feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,79,tamil nadu
12feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,85,tamil nadu
13feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,91,tamil nadu
14feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,97,tamil nadu
15feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,103,tamil nadu
16feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,109,tamil nadu
17feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,115,tamil nadu
18feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,121,tamil nadu
19feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,127,tamil nadu
20feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,133,tamil nadu
21feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,139,tamil nadu
22feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,145,tamil nadu
23feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,151,tamil nadu
24feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,157,tamil nadu
25feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,163,tamil nadu
26feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,169,tamil nadu
27feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,175,tamil nadu
28feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,181,tamil nadu
29feb2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,187,tamil nadu
01mar2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,193,tamil nadu
02mar2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,199,tamil nadu
03mar2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,205,tamil nadu
04mar2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,211,tamil nadu
05mar2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,217,tamil nadu
06mar2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,223,tamil nadu
07mar2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,229,tamil nadu
08mar2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,235,tamil nadu
09mar2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,241,tamil nadu
10mar2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,247,tamil nadu
11mar2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,253,tamil nadu
12mar2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,259,tamil nadu
13mar2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,0,0,0,265,tamil nadu
14mar2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,.2857143,0,.043243244,271,tamil nadu
15mar2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,.5714286,0,.086486489,277,tamil nadu
16mar2020,nagapattinam,tamil nadu,0,0,0,0,,0,0,,0,0,0,143,.85714287,0,.12972973,283,tamil nadu
17mar2020,nagapattinam,tamil nadu,0,0,0,0,,1,1,,0,0,2,143,1.1428572,.2962963,.17297298,289,tamil nadu
18mar2020,nagapattinam,tamil nadu,0,0,0,0,,1,1,,0,0,2,143,1.5714285,.2962963,.23783784,295,tamil nadu
19mar2020,nagapattinam,tamil nadu,0,0,0,0,,1,1,,0,0,2,143,2.1428571,.2962963,.32432431,301,tamil nadu
20mar2020,nagapattinam,tamil nadu,0,0,0,0,,1,1,,0,0,2,143,2.5714285,.2962963,.38918918,307,tamil nadu
21mar2020,nagapattinam,tamil nadu,1,0,0,0,,1,1,,0,0,3,143,2.8571429,.44444445,.43243244,313,tamil nadu
22mar2020,nagapattinam,tamil nadu,1,1,0,0,,1,1,,0,0,4,143,3.5357144,.5925926,.53513515,319,tamil nadu
23mar2020,nagapattinam,tamil nadu,1,0,0,0,,1,1,,0,0,3,143,4.2142859,.44444445,.63783783,325,tamil nadu
24mar2020,nagapattinam,tamil nadu,1,1,0,0,,1,1,,0,0,4,143,4.8928571,.5925926,.7405405,331,tamil nadu
25mar2020,nagapattinam,tamil nadu,1,1,1,.75000006,,1,1,,1,0,6.75,143,5.4285712,1,.8216216,337,tamil nadu
26mar2020,nagapattinam,tamil nadu,1,1,1,.75000006,,1,1,,1,0,6.75,143,5.8214288,1,.8810811,343,tamil nadu
27mar2020,nagapattinam,tamil nadu,1,1,1,.75000006,,1,1,,1,0,6.75,143,6.3571429,1,.96216214,349,tamil nadu
28mar2020,nagapattinam,tamil nadu,1,1,1,.75000006,,1,1,,1,0,6.75,143,6.6071429,1,1,355,tamil nadu
29mar2020,nagapattinam,tamil nadu,1,1,1,.75000006,,1,1,,1,0,6.75,143,6.4642859,1,.97837842,361,tamil nadu
30mar2020,nagapattinam,tamil nadu,1,1,1,.75000006,,1,1,,1,0,6.75,143,6.3214288,1,.95675677,367,tamil nadu
31mar2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,6.1785712,.85185188,.93513507,373,tamil nadu
01apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,6.0357141,.85185188,.91351348,379,tamil nadu
02apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.8928571,.85185188,.8918919,385,tamil nadu
03apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,391,tamil nadu
04apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,397,tamil nadu
05apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,403,tamil nadu
06apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,409,tamil nadu
07apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,415,tamil nadu
08apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,421,tamil nadu
09apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,427,tamil nadu
10apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,433,tamil nadu
11apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,439,tamil nadu
12apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,445,tamil nadu
13apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,451,tamil nadu
14apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,457,tamil nadu
15apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,463,tamil nadu
16apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,469,tamil nadu
17apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,475,tamil nadu
18apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,481,tamil nadu
19apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.75,.85185188,.87027025,487,tamil nadu
20apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.7023811,.85185188,.8630631,493,tamil nadu
21apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.6547618,.85185188,.85585582,499,tamil nadu
22apr2020,nagapattinam,tamil nadu,1,0,1,.75000006,,1,1,,1,0,5.75,143,5.6071429,.85185188,.84864867,505,tamil nadu
23apr2020,nagapattinam,tamil nadu,1,0,.66666663,.75000006,,1,1,,1,0,5.416667,143,5.5595241,.80246919,.84144145,511,tamil nadu
24apr2020,nagapattinam,tamil nadu,1,0,.66666663,.75000006,,1,1,,1,0,5.416667,143,5.5119052,.80246919,.8342343,517,tamil nadu
25apr2020,nagapattinam,tamil nadu,1,0,.66666663,.75000006,,1,1,,1,0,5.416667,143,5.4642859,.80246919,.82702702,523,tamil nadu
26apr2020,nagapattinam,tamil nadu,1,0,.66666663,.75000006,,1,1,,1,0,5.416667,143,5.416667,.80246919,.81981987,529,tamil nadu
27apr2020,nagapattinam,tamil nadu,1,0,.66666663,.75000006,,1,1,,1,0,5.416667,143,5.3333335,.80246919,.80720723,535,tamil nadu
28apr2020,nagapattinam,tamil nadu,1,0,.66666663,.75000006,,1,1,,1,0,5.416667,143,5.2023811,.80246919,.78738743,541,tamil nadu
29apr2020,nagapattinam,tamil nadu,1,0,.66666663,.75000006,,1,1,,1,0,5.416667,143,5.0714288,.80246919,.76756757,547,tamil nadu
30apr2020,nagapattinam,tamil nadu,1,0,.66666663,.5,,.66666663,1,,1,0,4.833333,143,4.9047618,.71604931,.74234229,553,tamil nadu
01may2020,nagapattinam,tamil nadu,1,0,.66666663,.5,,.33333331,1,,1,0,4.5,143,4.7380953,.66666669,.71711713,559,tamil nadu
02may2020,nagapattinam,tamil nadu,1,0,.66666663,.5,,.33333331,1,,1,0,4.5,143,4.5714288,.66666669,.69189191,565,tamil nadu
03may2020,nagapattinam,tamil nadu,1,0,.66666663,.25,,.33333331,1,,1,0,4.25,143,4.4047618,.62962961,.66666663,571,tamil nadu
04may2020,nagapattinam,tamil nadu,1,0,.66666663,.25,,.33333331,1,,1,0,4.25,143,4.3214288,.62962961,.65405411,577,tamil nadu
05may2020,nagapattinam,tamil nadu,1,0,.66666663,.25,,.33333331,1,,1,0,4.25,143,4.2857141,.62962961,.64864862,583,tamil nadu
06may2020,nagapattinam,tamil nadu,1,0,.66666663,.25,,.33333331,1,,1,0,4.25,143,4.25,.62962961,.64324325,589,tamil nadu
07may2020,nagapattinam,tamil nadu,1,0,.66666663,.25,,.33333331,1,,1,0,4.25,143,4.25,.62962961,.64324325,595,tamil nadu
08may2020,nagapattinam,tamil nadu,1,0,.66666663,.25,,.33333331,1,,1,0,4.25,143,4.25,.62962961,.64324325,601,tamil nadu
09may2020,nagapattinam,tamil nadu,1,0,.66666663,.25,,.33333331,1,,1,0,4.25,143,4.25,.62962961,.64324325,607,tamil nadu
10may2020,nagapattinam,tamil nadu,1,0,.66666663,.25,,.33333331,1,,1,0,4.25,143,4.25,.62962961,.64324325,613,tamil nadu
11may2020,nagapattinam,tamil nadu,1,0,.66666663,.25,,.33333331,1,,1,0,4.25,143,4.25,.62962961,.64324325,619,tamil nadu
12may2020,nagapattinam,tamil nadu,1,0,.66666663,.25,,.33333331,1,,1,0,4.25,143,4.25,.62962961,.64324325,625,tamil nadu
13may2020,nagapattinam,tamil nadu,1,0,.66666663,.25,,.33333331,1,,1,0,4.25,143,4.25,.62962961,.64324325,631,tamil nadu
14may2020,nagapattinam,tamil nadu,1,0,.66666663,.25,,.33333331,1,,1,0,4.25,143,4.1190476,.62962961,.6234234,637,tamil nadu
15may2020,nagapattinam,tamil nadu,1,0,.66666663,.25,,.33333331,1,,1,0,4.25,143,4.1309524,.62962961,.62522519,643,tamil nadu
16may2020,nagapattinam,tamil nadu,1,0,.66666663,.25,,.33333331,1,,1,0,4.25,143,4.1428571,.62962961,.62702703,649,tamil nadu
17may2020,nagapattinam,tamil nadu,1,0,.33333331,0,,0,1,,1,0,3.3333333,143,4.1547618,.49382713,.62882882,655,tamil nadu
18may2020,nagapattinam,tamil nadu,1,0,.33333331,0,,1,1,,1,0,4.333333,143,4.1666665,.64197528,.63063061,661,tamil nadu
19may2020,nagapattinam,tamil nadu,1,0,.33333331,0,,1,1,,1,0,4.333333,143,4.1785712,.64197528,.6324324,667,tamil nadu
20may2020,nagapattinam,tamil nadu,1,0,.33333331,0,,1,1,,1,0,4.333333,143,4.1904759,.64197528,.63423419,673,tamil nadu
21may2020,nagapattinam,tamil nadu,1,0,.33333331,0,,1,1,,1,0,4.333333,143,4.333333,.64197528,.65585577,679,tamil nadu
22may2020,nagapattinam,tamil nadu,1,0,.33333331,0,,1,1,,1,0,4.333333,143,4.333333,.64197528,.65585577,685,tamil nadu
23may2020,nagapattinam,tamil nadu,1,0,.33333331,0,,1,1,,1,0,4.333333,143,4.333333,.64197528,.65585577,691,tamil nadu
24may2020,nagapattinam,tamil nadu,1,0,.33333331,0,,1,1,,1,0,4.333333,143,4.333333,.64197528,.65585577,697,tamil nadu
25may2020,nagapattinam,tamil nadu,1,0,.33333331,0,,1,1,,1,0,4.333333,143,4.333333,.64197528,.65585577,703,tamil nadu
26may2020,nagapattinam,tamil nadu,1,0,.33333331,0,,1,1,,1,0,4.333333,143,4.333333,.64197528,.65585577,709,tamil nadu
27may2020,nagapattinam,tamil nadu,1,0,.33333331,0,,1,1,,1,0,4.333333,143,4.333333,.64197528,.65585577,715,tamil nadu
28may2020,nagapattinam,tamil nadu,1,0,.33333331,0,,1,1,,1,0,4.333333,143,4.2857141,.64197528,.64864862,721,tamil nadu
29may2020,nagapattinam,tamil nadu,1,0,.33333331,0,,1,1,,1,0,4.333333,143,4.3452377,.64197528,.65765762,727,tamil nadu
30may2020,nagapattinam,tamil nadu,1,0,.33333331,0,,1,1,,1,0,4.333333,143,4.4047618,.64197528,.66666663,733,tamil nadu
31may2020,nagapattinam,tamil nadu,1,0,0,0,,1,1,,1,0,4,143,4.4642854,.5925926,.67567563,739,tamil nadu
01jun2020,nagapattinam,tamil nadu,1,0,0,.75000006,,1,1,,1,0,4.75,143,4.5238094,.7037037,.68468463,745,tamil nadu
02jun2020,nagapattinam,tamil nadu,1,0,0,.75000006,,1,1,,1,0,4.75,143,4.5833335,.7037037,.6936937,751,tamil nadu
